20190319-103833-344893.bmp 0 0 0 1 0 0 0 1 0 0 0 1
20190319-103833-594895.bmp -0.0110843 1.04251 0.0234632 0.999995 -0.00243099 -0.00180195 0.00242605 0.999993 -0.0027394 0.0018086 0.00273501 0.999995
20190319-103833-844987.bmp -0.0337936 2.05791 0.0491749 0.999989 -0.00418328 -0.00208272 0.00417123 0.999975 -0.00575431 0.00210674 0.00574556 0.999981
20190319-103834-094882.bmp -0.0606748 3.04228 0.080782 0.999986 -0.0049114 -0.00173565 0.00489061 0.999919 -0.0117866 0.0017934 0.0117779 0.999929
