20190319-103833-344893.bmp 0 0 0 1 0 0 0 1 0 0 0 1
20190319-103833-594895.bmp -0.0163859 1.01398 0.0238926 0.999995 -0.00247722 -0.00186035 0.00247176 0.999993 -0.00292865 0.00186759 0.00292404 0.999994
20190319-103833-844987.bmp -0.0441054 1.99885 0.0499939 0.999988 -0.00440726 -0.00218339 0.00439361 0.999971 -0.00621385 0.00221071 0.00620418 0.999978
